# name	width	height	palette	feature
vegeta_adult_gremlin_idle_a_g1	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_idle_a_g3	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_idle_a_g4	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_idle_b	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_idle_b_g0	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_idle_b_g1	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_idle_b_g3	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_idle_b_g4	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_a	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_a_g0	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_a_g1	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_a_g3	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_a_g4	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_b	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_b_g0	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_b_g1	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_b_g3	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_sleep_b_g4	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_a	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_a_g0	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_a_g1	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_a_g3	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_a_g4	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_b	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_b_g0	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_b_g1	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_b_g3	16	16	.BKORSW	vegeta
vegeta_adult_gremlin_walk_b_g4	16	16	.BKORSW	vegeta
vegeta_adult_ok_climb_a	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_a_g0	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_a_g1	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_a_g3	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_a_g4	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_b	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_b_g0	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_b_g1	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_b_g3	16	16	.BDKPSW	vegeta
vegeta_adult_ok_climb_b_g4	16	16	.BDKPSW	vegeta
vegeta_adult_ok_eat_a	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_a_g0	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_a_g1	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_a_g3	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_a_g4	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_b	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_b_g0	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_b_g1	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_b_g3	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_eat_b_g4	16	16	.BDKMPSWX	vegeta
vegeta_adult_ok_idle_a	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_a_g0	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_a_g1	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_a_g3	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_a_g4	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_b	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_b_g0	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_b_g1	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_b_g3	16	16	.BDKPSW	vegeta
vegeta_adult_ok_idle_b_g4	16	16	.BDKPSW	vegeta
vegeta_adult_ok_sleep_a	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_a_g0	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_a_g1	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_a_g3	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_a_g4	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_b	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_b_g0	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_b_g1	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_b_g3	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_sleep_b_g4	16	16	.BDKMOPSW	vegeta
vegeta_adult_ok_walk_a	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_a_g0	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_a_g1	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_a_g3	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_a_g4	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_b	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_b_g0	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_b_g1	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_b_g3	16	16	.BDKPSW	vegeta
vegeta_adult_ok_walk_b_g4	16	16	.BDKPSW	vegeta
vegeta_baby_eat_a	16	16	.KMOSWX	vegeta
vegeta_baby_eat_a_g0	16	16	.KMOSWX	vegeta
vegeta_baby_eat_a_g1	16	16	.KMOSWX	vegeta
vegeta_baby_eat_a_g3	16	16	.KMOSWX	vegeta
vegeta_baby_eat_a_g4	16	16	.KMOSWX	vegeta
vegeta_baby_eat_b	16	16	.KMOSWX	vegeta
vegeta_baby_eat_b_g0	16	16	.KMOSWX	vegeta
vegeta_baby_eat_b_g1	16	16	.KMOSWX	vegeta
vegeta_baby_eat_b_g3	16	16	.KMOSWX	vegeta
vegeta_baby_eat_b_g4	16	16	.KMOSWX	vegeta
vegeta_baby_idle_a	16	16	.BKNOSW	vegeta
vegeta_baby_idle_a_g0	16	16	.BKNOSW	vegeta
vegeta_baby_idle_a_g1	16	16	.BKNOSW	vegeta
vegeta_baby_idle_a_g3	16	16	.BKNOSW	vegeta
vegeta_baby_idle_a_g4	16	16	.BKNOSW	vegeta
vegeta_baby_idle_b	16	16	.BKNOSW	vegeta
vegeta_baby_idle_b_g0	16	16	.BKNOSW	vegeta
vegeta_baby_idle_b_g1	16	16	.BKNOSW	vegeta
vegeta_baby_idle_b_g3	16	16	.BKNOSW	vegeta
vegeta_baby_idle_b_g4	16	16	.BKNOSW	vegeta
vegeta_baby_sleep_a	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_a_g0	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_a_g1	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_a_g3	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_a_g4	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_b	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_b_g0	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_b_g1	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_b_g3	16	16	.BKMNOSW	vegeta
vegeta_baby_sleep_b_g4	16	16	.BKMNOSW	vegeta
vegeta_blue_idle_a	16	16	.BCKOSW	vegeta
vegeta_blue_idle_a_g0	16	16	.BCKOSW	vegeta
vegeta_blue_idle_a_g1	16	16	.BCKOSW	vegeta
vegeta_blue_idle_a_g3	16	16	.BCKOSW	vegeta
vegeta_blue_idle_a_g4	16	16	.BCKOSW	vegeta
vegeta_blue_idle_b	16	16	.BCKOSW	vegeta
vegeta_blue_idle_b_g0	16	16	.BCKOSW	vegeta
vegeta_blue_idle_b_g1	16	16	.BCKOSW	vegeta
vegeta_blue_idle_b_g3	16	16	.BCKOSW	vegeta
vegeta_blue_idle_b_g4	16	16	.BCKOSW	vegeta
vegeta_blue_walk_a	16	16	.BCKOSW	vegeta
vegeta_blue_walk_a_g0	16	16	.BCKOSW	vegeta
vegeta_blue_walk_a_g1	16	16	.BCKOSW	vegeta
vegeta_blue_walk_a_g3	16	16	.BCKOSW	vegeta
vegeta_blue_walk_a_g4	16	16	.BCKOSW	vegeta
vegeta_blue_walk_b	16	16	.BCKOSW	vegeta
vegeta_blue_walk_b_g0	16	16	.BCKOSW	vegeta
vegeta_blue_walk_b_g1	16	16	.BCKOSW	vegeta
vegeta_blue_walk_b_g3	16	16	.BCKOSW	vegeta
vegeta_blue_walk_b_g4	16	16	.BCKOSW	vegeta
vegeta_child_climb_a	16	16	.BKNOSW	vegeta
vegeta_child_climb_a_g0	16	16	.BKNOSW	vegeta
vegeta_child_climb_a_g1	16	16	.BKNOSW	vegeta
vegeta_child_climb_a_g3	16	16	.BKNOSW	vegeta
vegeta_child_climb_a_g4	16	16	.BKNOSW	vegeta
vegeta_child_climb_b	16	16	.BKNOSW	vegeta
vegeta_child_climb_b_g0	16	16	.BKNOSW	vegeta
vegeta_child_climb_b_g1	16	16	.BKNOSW	vegeta
vegeta_child_climb_b_g3	16	16	.BKNOSW	vegeta
vegeta_child_climb_b_g4	16	16	.BKNOSW	vegeta
vegeta_child_eat_a	16	16	.BKMOSWX	vegeta
vegeta_child_eat_a_g0	16	16	.BKMOSWX	vegeta
vegeta_child_eat_a_g1	16	16	.BKMOSWX	vegeta
vegeta_child_eat_a_g3	16	16	.BKMOSWX	vegeta
vegeta_child_eat_a_g4	16	16	.BKMOSWX	vegeta
vegeta_child_eat_b	16	16	.BKMOSWX	vegeta
vegeta_child_eat_b_g0	16	16	.BKMOSWX	vegeta
vegeta_child_eat_b_g1	16	16	.BKMOSWX	vegeta
vegeta_child_eat_b_g3	16	16	.BKMOSWX	vegeta
vegeta_child_eat_b_g4	16	16	.BKMOSWX	vegeta
vegeta_child_idle_a	16	16	.BKNOSW	vegeta
vegeta_child_idle_a_g0	16	16	.BKNOSW	vegeta
vegeta_child_idle_a_g1	16	16	.BKNOSW	vegeta
vegeta_child_idle_a_g3	16	16	.BKNOSW	vegeta
vegeta_child_idle_a_g4	16	16	.BKNOSW	vegeta
vegeta_child_idle_b	16	16	.BKNOSW	vegeta
vegeta_child_idle_b_g0	16	16	.BKNOSW	vegeta
vegeta_child_idle_b_g1	16	16	.BKNOSW	vegeta
vegeta_child_idle_b_g3	16	16	.BKNOSW	vegeta
vegeta_child_idle_b_g4	16	16	.BKNOSW	vegeta
vegeta_child_sleep_a	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_a_g0	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_a_g1	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_a_g3	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_a_g4	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_b	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_b_g0	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_b_g1	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_b_g3	16	16	.BKMNOSW	vegeta
vegeta_child_sleep_b_g4	16	16	.BKMNOSW	vegeta
vegeta_child_walk_a	16	16	.BKNOSW	vegeta
vegeta_child_walk_a_g0	16	16	.BKNOSW	vegeta
vegeta_child_walk_a_g1	16	16	.BKNOSW	vegeta
vegeta_child_walk_a_g3	16	16	.BKNOSW	vegeta
vegeta_child_walk_a_g4	16	16	.BKNOSW	vegeta
vegeta_child_walk_b	16	16	.BKNOSW	vegeta
vegeta_child_walk_b_g0	16	16	.BKNOSW	vegeta
vegeta_child_walk_b_g1	16	16	.BKNOSW	vegeta
vegeta_child_walk_b_g3	16	16	.BKNOSW	vegeta
vegeta_child_walk_b_g4	16	16	.BKNOSW	vegeta
vegeta_pod_idle_a	16	16	.DLMPRS	vegeta
vegeta_pod_idle_a_g0	16	16	.DLMPRS	vegeta
vegeta_pod_idle_a_g1	16	16	.DLMPRS	vegeta
vegeta_pod_idle_a_g3	16	16	.DLMPRS	vegeta
vegeta_pod_idle_a_g4	16	16	.DLMPRS	vegeta
vegeta_pod_idle_b	16	16	.DLMPRS	vegeta
vegeta_pod_idle_b_g0	16	16	.DLMPRS	vegeta
vegeta_pod_idle_b_g1	16	16	.DLMPRS	vegeta
vegeta_pod_idle_b_g3	16	16	.DLMPRS	vegeta
vegeta_pod_idle_b_g4	16	16	.DLMPRS	vegeta
vegeta_ssj_idle_a	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_a_g0	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_a_g1	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_a_g3	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_a_g4	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_b	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_b_g0	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_b_g1	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_b_g3	16	16	.BKOSWY	vegeta
vegeta_ssj_idle_b_g4	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_a	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_a_g0	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_a_g1	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_a_g3	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_a_g4	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_b	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_b_g0	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_b_g1	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_b_g3	16	16	.BKOSWY	vegeta
vegeta_ssj_walk_b_g4	16	16	.BKOSWY	vegeta
vegeta_teen_neat_climb_a	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_a_g0	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_a_g1	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_a_g3	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_a_g4	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_b	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_b_g0	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_b_g1	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_b_g3	16	16	.BKOSW	vegeta
vegeta_teen_neat_climb_b_g4	16	16	.BKOSW	vegeta
vegeta_teen_neat_eat_a	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_a_g0	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_a_g1	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_a_g3	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_a_g4	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_b	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_b_g0	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_b_g1	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_b_g3	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_eat_b_g4	16	16	.BKMOSWX	vegeta
vegeta_teen_neat_idle_a	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_a_g0	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_a_g1	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_a_g3	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_a_g4	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_b	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_b_g0	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_b_g1	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_b_g3	16	16	.BKOSW	vegeta
vegeta_teen_neat_idle_b_g4	16	16	.BKOSW	vegeta
vegeta_teen_neat_sleep_a	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_a_g0	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_a_g1	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_a_g3	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_a_g4	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_b	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_b_g0	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_b_g1	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_b_g3	16	16	.BKMOSW	vegeta
vegeta_teen_neat_sleep_b_g4	16	16	.BKMOSW	vegeta
vegeta_teen_neat_walk_a	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_a_g0	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_a_g1	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_a_g3	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_a_g4	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_b	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_b_g0	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_b_g1	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_b_g3	16	16	.BKOSW	vegeta
vegeta_teen_neat_walk_b_g4	16	16	.BKOSW	vegeta
vegeta_teen_scruffy_climb_a	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_a_g0	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_a_g1	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_a_g3	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_a_g4	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_b	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_b_g0	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_b_g1	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_b_g3	16	16	.DPS	vegeta
vegeta_teen_scruffy_climb_b_g4	16	16	.DPS	vegeta
vegeta_teen_scruffy_eat_a	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_a_g0	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_a_g1	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_a_g3	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_a_g4	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_b	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_b_g0	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_b_g1	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_b_g3	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_eat_b_g4	16	16	.DMPSX	vegeta
vegeta_teen_scruffy_idle_a	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_a_g0	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_a_g1	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_a_g3	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_a_g4	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_b	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_b_g0	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_b_g1	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_b_g3	16	16	.DPS	vegeta
vegeta_teen_scruffy_idle_b_g4	16	16	.DPS	vegeta
vegeta_teen_scruffy_sleep_a	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_a_g0	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_a_g1	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_a_g3	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_a_g4	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_b	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_b_g0	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_b_g1	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_b_g3	16	16	.DMPS	vegeta
vegeta_teen_scruffy_sleep_b_g4	16	16	.DMPS	vegeta
vegeta_teen_scruffy_walk_a	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_a_g0	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_a_g1	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_a_g3	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_a_g4	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_b	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_b_g0	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_b_g1	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_b_g3	16	16	.DPS	vegeta
vegeta_teen_scruffy_walk_b_g4	16	16	.DPS	vegeta
vegeta_ui_idle_a	16	16	.BGKOSW	vegeta
vegeta_ui_idle_a_g0	16	16	.BGKOSW	vegeta
vegeta_ui_idle_a_g1	16	16	.BGKOSW	vegeta
vegeta_ui_idle_a_g3	16	16	.BGKOSW	vegeta
vegeta_ui_idle_a_g4	16	16	.BGKOSW	vegeta
vegeta_ui_idle_b	16	16	.BGKOSW	vegeta
vegeta_ui_idle_b_g0	16	16	.BGKOSW	vegeta
vegeta_ui_idle_b_g1	16	16	.BGKOSW	vegeta
vegeta_ui_idle_b_g3	16	16	.BGKOSW	vegeta
vegeta_ui_idle_b_g4	16	16	.BGKOSW	vegeta
vegeta_ui_walk_a	16	16	.BGKOSW	vegeta
vegeta_ui_walk_a_g0	16	16	.BGKOSW	vegeta
vegeta_ui_walk_a_g1	16	16	.BGKOSW	vegeta
vegeta_ui_walk_a_g3	16	16	.BGKOSW	vegeta
vegeta_ui_walk_a_g4	16	16	.BGKOSW	vegeta
vegeta_ui_walk_b	16	16	.BGKOSW	vegeta
vegeta_ui_walk_b_g0	16	16	.BGKOSW	vegeta
vegeta_ui_walk_b_g1	16	16	.BGKOSW	vegeta
vegeta_ui_walk_b_g3	16	16	.BGKOSW	vegeta
vegeta_ui_walk_b_g4	16	16	.BGKOSW	vegeta
